Roll No,Name,Gender,Age,Maths,Physics,Chemistry,English,Computer,Total Marks,Percentage,Attendance (%),Extra Curricular
STU0326,Bahadurjit Sen,Male,19,33,72,60,54,81,300,60,96.26,Sports
STU0327,Pranit Mohanty,Male,22,42,50,3,98,98,291,58.2,97.14,Music
STU0328,Jason Gaba,Male,19,43,75,24,9,41,192,38.4,67.4,Sports
STU0329,Gaurav Gade,Male,21,16,6,48,74,70,214,42.8,61.06,Science Club
STU0330,Nitesh Iyer,Male,18,70,60,42,52,24,248,49.6,81,Drama
STU0331,Keya Mohanty,Female,18,40,54,35,39,25,193,38.6,90.49,Dance
STU0332,Pranav Barad,Male,20,62,0,81,44,39,226,45.2,73.08,Sports
STU0333,Jeet Kuruvilla,Male,20,10,81,53,85,40,269,53.8,81.78,None
STU0334,Harish Kala,Male,19,13,45,34,95,22,209,41.8,91.23,Sports
STU0335,Zansi Jain,Female,21,56,55,45,50,55,261,52.2,98.08,Music
STU0336,Ishani Pandit,Female,19,19,85,40,61,28,233,46.6,64.88,Dance
STU0337,Reva Bakshi,Female,19,28,51,86,94,41,300,60,98.36,Dance
STU0338,Charvi Chakraborty,Female,20,73,36,90,74,57,330,66,98.38,Music
STU0339,Michael Golla,Male,21,27,98,15,39,94,273,54.6,70.33,Music
STU0340,Thomas Dube,Male,18,5,89,83,14,66,257,51.4,76.22,Dance
STU0341,Avni Dutta,Female,21,54,3,56,66,69,248,49.6,81.04,Drama
STU0342,Tripti Khosla,Female,19,57,96,96,86,17,352,70.4,65.08,Music
STU0343,Geetika Taneja,Female,17,98,84,20,73,77,352,70.4,85.58,Dance
STU0344,Samesh Joshi,Male,20,48,100,49,1,67,265,53,70.2,Music
STU0345,Ekta Ramesh,Female,22,10,57,11,73,45,196,39.2,93.26,Drama
STU0346,Bahadurjit Rajan,Male,20,69,25,86,90,97,367,73.4,94.23,None
STU0347,Rehaan Mangat,Male,18,17,60,9,54,90,230,46,70.9,None
STU0348,Aishani Dugar,Female,19,43,16,46,59,53,217,43.4,70.33,Science Club
STU0349,Oni Bhargava,Female,18,47,100,71,1,91,310,62,97.17,Drama
STU0350,Ekbal Chandra,Male,17,43,50,46,26,35,200,40,90.84,Science Club
STU0351,Amol Gokhale,Male,21,5,57,50,34,63,209,41.8,86.52,Music
STU0352,Anthony Ramaswamy,Male,19,11,88,56,100,54,309,61.8,96.85,Sports
STU0353,Arin Varughese,Male,22,46,35,7,77,85,250,50,73.32,Drama
STU0354,Praneel Ravi,Male,18,81,85,30,60,34,290,58,75.01,Science Club
STU0355,Wyatt Krishnamurthy,Male,21,89,15,98,76,36,314,62.8,95.11,Music
STU0356,Vyanjana Sachdev,Female,18,62,96,85,83,68,394,78.8,62.65,Science Club
STU0357,Zehaan Apte,Male,20,76,31,70,94,48,319,63.8,93.09,Dance
STU0358,Arjun Wason,Male,17,64,8,95,42,27,236,47.2,99.5,Drama
STU0359,Janani Chawla,Female,22,59,69,18,8,82,236,47.2,63.54,Music
STU0360,Turvi Basu,Female,21,42,27,91,20,98,278,55.6,89.74,Dance
STU0361,Eshana Ganguly,Female,19,50,8,9,92,53,212,42.4,96.13,Music
STU0362,Reyansh Rama,Male,20,1,8,78,2,67,156,31.2,76.21,None
STU0363,Sai Sur,Female,17,13,6,14,25,34,92,18.4,75.61,Drama
STU0364,Veda Khalsa,Female,18,34,19,100,16,25,194,38.8,76.02,Music
STU0365,Vyanjana Sathe,Female,21,83,100,14,53,88,338,67.6,83.38,Dance
STU0366,Inaya Pathak,Female,19,96,31,26,41,49,243,48.6,87.12,None
STU0367,Warda Shroff,Female,20,78,30,68,57,15,248,49.6,76.66,Drama
STU0368,Harsh Bhatti,Male,21,62,38,31,9,35,175,35,60.92,None
STU0369,Reva Doctor,Female,20,45,77,74,20,12,228,45.6,68.47,Music
STU0370,Elijah Shroff,Male,18,60,88,76,41,94,359,71.8,99.97,Sports
STU0371,Radhika Roy,Female,18,64,46,21,10,37,178,35.6,86.96,Music
STU0372,Orinder Kanda,Male,21,43,26,92,76,22,259,51.8,89.84,None
STU0373,David Kalita,Male,20,17,82,67,2,21,189,37.8,67.32,Science Club
STU0374,Girish Vyas,Male,22,36,9,9,8,87,149,29.8,96.42,Dance
STU0375,Wriddhish Devan,Male,21,62,85,82,0,32,261,52.2,88.73,Sports
STU0376,Amrita Thaker,Female,18,58,71,71,27,22,249,49.8,62.36,Sports
STU0377,Charles Sidhu,Male,18,82,36,73,49,83,323,64.6,81.55,Science Club
STU0378,Darsh Sami,Male,22,95,7,20,38,60,220,44,84.08,Science Club
STU0379,Rehaan Kothari,Male,17,59,3,90,79,77,308,61.6,64.34,Dance
STU0380,Zehaan Sengupta,Male,20,28,95,39,91,47,300,60,86.68,Science Club
STU0381,Alka Borah,Female,18,38,16,7,81,9,151,30.2,92.41,Sports
STU0382,Ira Date,Female,20,81,83,14,28,56,262,52.4,73.79,Dance
STU0383,Lavanya Wali,Female,22,60,18,14,7,44,143,28.6,93.24,Science Club
STU0384,Ojasvi Das,Female,19,21,67,61,76,66,291,58.2,71.69,Dance
STU0385,Hiral Apte,Female,18,65,8,87,1,97,258,51.6,82.13,Science Club
STU0386,Ekbal Sabharwal,Male,18,22,31,62,33,24,172,34.4,80.46,Science Club
STU0387,Mohini Krishna,Female,20,50,4,97,3,42,196,39.2,74.3,None
STU0388,Daksha Kapoor,Female,17,18,94,49,49,17,227,45.4,67.87,Science Club
STU0389,Gaurika Thakkar,Female,22,27,90,24,10,93,244,48.8,84.91,Sports
STU0390,David Wali,Male,17,81,67,41,91,62,342,68.4,91.35,Science Club
STU0391,Falguni Dube,Female,22,70,83,100,10,94,357,71.4,64.46,Sports
STU0392,Indali Sule,Female,20,95,75,89,48,69,376,75.2,99.18,Music
STU0393,Farhan Yadav,Male,18,78,5,12,19,30,144,28.8,94.47,Drama
STU0394,Ladli Peri,Female,17,14,45,33,6,37,135,27,76.45,Drama
STU0395,Waida Arora,Female,21,44,45,14,56,7,166,33.2,92.09,None
STU0396,Naksh Sharaf,Male,22,86,46,88,86,89,395,79,89.2,Music
STU0397,Ganga Lalla,Female,19,30,18,84,98,57,287,57.4,85.74,Science Club
STU0398,Karan Bhatti,Male,17,89,90,3,51,4,237,47.4,78.93,None
STU0399,Balendra Lad,Male,17,7,37,44,51,33,172,34.4,72.78,Music
STU0400,Jonathan Grewal,Male,18,22,55,82,46,87,292,58.4,69.98,None
STU0401,Maanas Sengupta,Male,22,71,4,86,93,94,348,69.6,96.16,Drama
STU0402,Vincent Sankar,Male,17,92,74,66,73,13,318,63.6,89.19,Science Club
STU0403,Bina Patla,Female,21,21,51,89,2,21,184,36.8,65.42,Drama
STU0404,Harshil Baral,Male,18,89,4,79,72,3,247,49.4,90.1,Sports
STU0405,Lohit Madan,Male,19,33,61,78,14,20,206,41.2,87.99,Drama
STU0406,Eesha Contractor,Female,17,13,42,42,29,73,199,39.8,66.87,Sports
STU0407,Yasti Toor,Female,19,20,7,31,76,49,183,36.6,92.9,Drama
STU0408,Anjali Hora,Female,19,87,24,0,74,79,264,52.8,60.53,None
STU0409,Rudra Sen,Male,17,14,2,44,43,85,188,37.6,84.29,Drama
STU0410,Gautam Choudhury,Male,20,64,82,61,55,94,356,71.2,87.79,Drama
STU0411,Bakhshi Shah,Male,21,23,44,21,55,16,159,31.8,88.37,Music
STU0412,Warhi Vohra,Female,22,78,5,54,40,95,272,54.4,79.79,Sports
STU0413,Yahvi Gill,Female,20,27,77,77,9,77,267,53.4,76.41,Music
STU0414,Mohammed Nair,Male,19,28,25,70,20,76,219,43.8,61.97,None
STU0415,Jonathan Kale,Male,20,40,64,4,78,79,265,53,90.11,Music
STU0416,Quincy Swaminathan,Male,17,91,9,69,98,42,309,61.8,87.09,Dance
STU0417,Rohan Khalsa,Male,20,13,71,11,39,1,135,27,64.27,None
STU0418,Libni Mody,Female,20,57,97,99,61,72,386,77.2,75.95,Science Club
STU0419,Kamala Uppal,Female,18,21,27,45,80,74,247,49.4,88.17,Drama
STU0420,Anamika Mallick,Female,18,17,74,92,92,18,293,58.6,87.8,Sports
STU0421,Harshil Mand,Male,18,63,40,25,39,74,241,48.2,83.84,None
STU0422,Oviya Mallick,Female,18,14,54,39,53,33,193,38.6,60.89,Science Club
STU0423,Qarin Doshi,Male,20,6,28,73,78,30,215,43,73.53,Dance
STU0424,Eta Contractor,Female,17,90,87,7,3,11,198,39.6,93.52,Dance
STU0425,Michael Desai,Male,17,8,9,44,78,58,197,39.4,99.03,Music
STU0426,Utkarsh Raman,Male,17,33,44,61,78,15,231,46.2,81.64,Music
STU0427,Falan Balasubramanian,Male,22,26,1,94,80,3,204,40.8,71.6,None
STU0428,Amrita Bedi,Female,21,81,46,40,14,15,196,39.2,85.92,Dance
STU0429,Chandran Parsa,Male,21,73,62,34,48,40,257,51.4,80.34,Drama
STU0430,Jairaj Johal,Male,18,55,64,2,5,49,175,35,75.13,Science Club
STU0431,Manya Chaudhary,Female,17,21,42,48,19,42,172,34.4,83.72,Music
STU0432,Tamanna Nath,Female,22,14,93,69,81,49,306,61.2,64.32,None
STU0433,Netra Dixit,Female,18,64,6,27,79,19,195,39,64.9,Science Club
STU0434,Ubika Sangha,Female,21,97,11,84,38,72,302,60.4,93.72,None
STU0435,Gavin Ahluwalia,Male,20,92,30,81,84,86,373,74.6,74.57,Science Club
STU0436,Panini Modi,Female,21,36,3,77,28,20,164,32.8,95.87,Drama
STU0437,Matthew Pal,Male,21,1,38,47,49,23,158,31.6,79.95,None
STU0438,Frederick Bora,Male,18,33,90,50,41,53,267,53.4,83.7,Science Club
STU0439,Zehaan Sarma,Male,21,76,47,68,69,25,285,57,97.46,Dance
STU0440,Hitesh Khare,Male,19,93,69,33,19,87,301,60.2,99.07,Sports
STU0441,Ranbir Kade,Male,19,55,5,29,47,45,181,36.2,60.05,Science Club
STU0442,Yasti Prashad,Female,21,57,23,15,51,19,165,33,72.52,None
STU0443,Wakeeta Kurian,Female,19,61,66,41,66,88,322,64.4,91.56,Dance
STU0444,Upkaar Nadig,Male,19,63,20,9,16,4,112,22.4,64.1,Sports
STU0445,Aarini Sur,Female,18,70,70,66,86,93,385,77,60.28,Sports
STU0446,Gopal Prabhakar,Male,17,27,55,13,40,78,213,42.6,81.25,Drama
STU0447,Lavanya Borra,Female,17,94,40,1,21,34,190,38,83.36,Music
STU0448,Aahana Atwal,Female,17,48,67,36,83,7,241,48.2,75.11,Drama
STU0449,Nikita Vasa,Female,17,33,56,49,82,26,246,49.2,95.33,Dance
STU0450,Patrick Gara,Male,21,28,68,78,69,89,332,66.4,68.68,Sports
STU0451,Pahal Minhas,Female,17,35,37,97,30,44,243,48.6,73.43,Sports
STU0452,Lucky Chatterjee,Male,18,15,1,69,80,26,191,38.2,96.02,None
STU0453,Yashoda Rana,Female,20,12,50,28,52,72,214,42.8,82.36,Music
STU0454,Qadim Badami,Male,19,7,13,5,31,99,155,31,70.36,Drama
STU0455,Matthew Bakshi,Male,22,21,92,73,37,40,263,52.6,65.99,Dance
STU0456,Raghav Kuruvilla,Male,21,45,95,63,63,95,361,72.2,67.69,Science Club
STU0457,Vinaya Karan,Female,20,15,63,87,13,71,249,49.8,78.98,Sports
STU0458,Lopa Jha,Female,22,99,7,26,88,18,238,47.6,99.27,Science Club
STU0459,Niharika Uppal,Female,20,99,54,33,62,63,311,62.2,72.09,Drama
STU0460,Hiral Sodhi,Female,21,64,13,12,29,9,127,25.4,80.97,None
STU0461,Balvan Din,Male,20,26,1,78,60,83,248,49.6,85.46,Sports
STU0462,Vrinda Sane,Female,22,56,62,39,63,7,227,45.4,95.55,None
STU0463,Aachal Buch,Female,17,41,72,20,35,8,176,35.2,73.02,Music
STU0464,Balvan Chaudhary,Male,22,9,27,82,97,41,256,51.2,74.83,Sports
STU0465,Aarna Rege,Female,19,93,92,33,40,72,330,66,90.8,Sports
STU0466,Saumya Karan,Female,22,49,67,26,76,37,255,51,86.15,Drama
STU0467,Gunbir Hora,Male,17,44,36,85,56,9,230,46,63.1,None
STU0468,Chasmum Chowdhury,Female,18,22,50,17,40,46,175,35,89.15,Music
STU0469,Max Maharaj,Male,21,12,7,52,98,57,226,45.2,88.08,Science Club
STU0470,Darsh Bir,Male,18,4,96,93,60,83,336,67.2,89.13,Science Club
STU0471,Vedika Bumb,Female,20,5,29,1,98,40,173,34.6,97.29,None
STU0472,Ekavir Dalal,Male,17,45,82,94,56,6,283,56.6,81.67,Sports
STU0473,Ishita Memon,Female,20,36,93,45,81,62,317,63.4,85.33,None
STU0474,Atharv Chandran,Male,17,32,86,47,82,78,325,65,65.11,Drama
STU0475,George Shah,Male,22,60,86,64,69,40,319,63.8,72.88,Drama
STU0476,Rachana Kamdar,Female,20,29,83,87,37,51,287,57.4,95.82,Sports
STU0477,Divya Sundaram,Female,17,82,74,89,44,26,315,63,88.63,Sports
STU0478,Tamanna Merchant,Female,22,26,39,56,0,48,169,33.8,66.01,Drama
STU0479,Darika Dalal,Female,17,99,96,82,94,60,431,86.2,60.8,Drama
STU0480,Watika Mukherjee,Female,21,62,38,46,85,41,272,54.4,93.54,Music
STU0481,Rushil Deo,Male,17,92,8,98,70,89,357,71.4,79.56,Sports
STU0482,Jairaj Srivastava,Male,20,27,7,43,6,38,121,24.2,90.99,Music
STU0483,Siya Prabhu,Female,18,11,79,46,47,82,265,53,87.65,Drama
STU0484,Chaitaly Maharaj,Female,20,92,66,19,3,11,191,38.2,62.96,Music
STU0485,Charvi Patil,Female,19,34,78,38,71,38,259,51.8,93.69,Drama
STU0486,Lakshit Varkey,Male,22,72,40,65,95,3,275,55,62.17,Music
STU0487,Qadim Palla,Male,21,19,77,89,61,47,293,58.6,98.4,Sports
STU0488,Yuvraj Ganguly,Male,18,14,82,33,69,32,230,46,85.57,Music
STU0489,Guneet Patla,Male,20,80,82,77,42,50,331,66.2,65.72,Music
STU0490,Yashasvi Gulati,Female,18,55,34,91,81,45,306,61.2,83.62,Drama
STU0491,Divya Mody,Female,18,57,91,71,12,42,273,54.6,76.17,Science Club
STU0492,Ubika Raman,Female,17,42,43,25,67,31,208,41.6,68.49,Music
STU0493,Warhi Sagar,Female,21,55,53,62,44,22,236,47.2,73.19,Sports
STU0494,Chatura Singh,Male,21,53,58,38,39,13,201,40.2,65.74,Science Club
STU0495,Samar Kumar,Male,17,72,39,40,99,73,323,64.6,65.66,None
STU0496,Nathaniel Kaur,Male,22,34,23,62,79,67,265,53,96.59,Science Club
STU0497,Prisha Kalla,Female,20,43,69,93,53,66,324,64.8,82.98,Science Club
STU0498,Vansha Bhatt,Female,17,33,0,53,79,63,228,45.6,70.72,Music
STU0499,Divya Shetty,Female,20,77,3,73,17,44,214,42.8,64.46,Drama
STU0500,Pallavi Chand,Female,19,79,33,49,22,25,208,41.6,63.47,None
STU0501,Naveen Lall,Male,19,99,40,62,77,90,368,73.6,84.93,Drama
STU0502,Harrison Rajagopal,Male,22,61,86,13,2,50,212,42.4,80.49,None
STU0503,Anvi Chokshi,Female,22,99,70,12,83,2,266,53.2,84.41,Drama
STU0504,Samesh Gandhi,Male,20,93,17,9,9,51,179,35.8,87.5,Science Club
STU0505,Vamakshi Oommen,Female,17,95,20,85,2,79,281,56.2,88.89,Music
STU0506,Ayushman Sandhu,Male,18,42,22,15,35,34,148,29.6,76.95,Science Club
STU0507,Anvi Cherian,Female,22,64,65,72,95,88,384,76.8,74.11,Music
STU0508,Hemang Bera,Male,20,20,91,83,47,21,262,52.4,79.14,Music
STU0509,Nidra Keer,Female,17,39,91,79,91,3,303,60.6,68.34,Drama
STU0510,Radha Magar,Female,20,17,78,77,77,28,277,55.4,93.81,None
STU0511,Kabir Dara,Male,18,57,98,95,79,30,359,71.8,63.87,Sports
STU0512,Qabil Shah,Male,17,88,86,73,18,75,340,68,86,Dance
STU0513,Janani Chacko,Female,18,14,39,19,77,43,192,38.4,83.83,None
STU0514,Zaitra Oza,Female,17,58,58,60,88,33,297,59.4,81.38,Drama
STU0515,Anusha Sen,Female,21,99,13,58,17,3,190,38,96.26,Music
STU0516,Yuvraj Ghose,Male,22,42,90,71,35,84,322,64.4,88.41,Sports
STU0517,Oliver Karnik,Male,20,63,88,96,63,33,343,68.6,76.98,Music
STU0518,Neel Tak,Male,17,16,94,46,68,49,273,54.6,78.11,Science Club
STU0519,Ronith Parikh,Male,18,92,35,97,74,38,336,67.2,67.63,Science Club
STU0520,Dhruv Gole,Male,21,23,59,78,67,99,326,65.2,96.58,None
STU0521,Amrita Dalal,Female,17,41,45,95,58,86,325,65,94.08,Dance
STU0522,Pahal Raju,Female,18,97,52,18,44,58,269,53.8,68.77,Drama
STU0523,Qadim Bora,Male,20,51,53,19,60,68,251,50.2,93.08,Science Club
STU0524,Qadim Anand,Male,17,44,84,27,1,49,205,41,93.5,Dance
STU0525,Onveer Gade,Male,18,34,29,26,67,41,197,39.4,72.16,None
STU0526,Ronith Upadhyay,Male,18,6,13,19,11,60,109,21.8,72.05,Sports
STU0527,Omisha Subramanian,Female,18,70,1,23,96,5,195,39,81.96,Sports
STU0528,Yamini Rajan,Female,17,37,17,7,61,95,217,43.4,94.56,Music
STU0529,Gagan Mishra,Male,21,41,100,19,100,69,329,65.8,81.81,Sports
STU0530,Rachit Sabharwal,Male,18,38,59,28,38,64,227,45.4,78.59,Dance
STU0531,Siya Nori,Female,18,34,34,77,29,61,235,47,87.83,Science Club
STU0532,Gopal Barad,Male,17,52,21,46,87,15,221,44.2,74.84,Dance
STU0533,Suhani Biswas,Female,19,58,38,62,5,74,237,47.4,78.18,None
STU0534,Yuvraj Kala,Male,17,72,36,41,30,37,216,43.2,65.69,Dance
STU0535,Yauvani Sheth,Female,22,72,90,99,49,9,319,63.8,82.44,Science Club
STU0536,Amruta Sura,Female,18,21,95,6,65,5,192,38.4,85.89,Science Club
STU0537,Avi Padmanabhan,Male,22,71,35,17,92,22,237,47.4,87.32,None
STU0538,Gavin Purohit,Male,19,20,92,24,19,10,165,33,64.75,Sports
STU0539,Dhruv Vyas,Male,21,21,12,12,86,85,216,43.2,93.34,Music
STU0540,Abhimanyu Kurian,Male,21,13,95,16,85,49,258,51.6,86.69,Music
STU0541,William Kara,Male,21,11,50,47,33,40,181,36.2,92.97,Music
STU0542,Shaurya Chaudry,Male,20,17,85,22,66,47,237,47.4,81.56,Science Club
STU0543,Hiral Ramakrishnan,Female,22,86,82,87,72,64,391,78.2,93.58,Music
STU0544,Ranbir Chand,Male,20,46,2,31,1,53,133,26.6,96.21,Music
STU0545,Lakshmi Munshi,Female,20,3,72,39,31,26,171,34.2,68.57,Science Club
STU0546,Saanvi Jayaraman,Female,18,24,20,65,36,39,184,36.8,82.81,Drama
STU0547,Nathaniel Guha,Male,18,44,90,0,18,16,168,33.6,77.64,Science Club
STU0548,Nikita Bajwa,Female,18,97,84,85,54,68,388,77.6,65.83,Music
STU0549,Lucky Kant,Male,19,81,25,87,52,1,246,49.2,91.53,Sports
STU0550,Vamakshi Din,Female,18,54,21,62,78,62,277,55.4,74.89,Dance
STU0551,Baghyawati Mandal,Female,18,40,1,19,19,67,146,29.2,84.5,Science Club
STU0552,Bina Chander,Female,22,76,76,98,84,98,432,86.4,82.34,Drama
STU0553,Amara Choudhury,Female,18,78,14,68,54,19,233,46.6,70.49,Sports
STU0554,Leela Bal,Female,20,18,98,88,22,67,293,58.6,91.44,None
STU0555,Qushi Mohanty,Female,20,48,90,15,100,78,331,66.2,99.52,Science Club
STU0556,Umang Sampath,Male,18,96,19,65,2,39,221,44.2,90.96,None
STU0557,Waida Yohannan,Female,22,26,89,46,76,76,313,62.6,92.08,Sports
STU0558,Kalpit Hegde,Male,19,0,69,49,83,99,300,60,73.62,Science Club
STU0559,Abdul Dewan,Male,19,22,83,100,16,7,228,45.6,81.31,None
STU0560,Nitara Mangat,Female,22,99,49,33,26,14,221,44.2,70.62,Science Club
STU0561,Maanas Sanghvi,Male,18,98,74,79,23,81,355,71,93.73,Dance
STU0562,Fariq Sahni,Male,20,10,34,54,12,66,176,35.2,95.86,Science Club
STU0563,Warda Swamy,Female,18,23,40,50,68,4,185,37,78.84,Music
STU0564,Chakradev Saxena,Male,17,94,50,71,92,13,320,64,76.13,Drama
STU0565,Urishilla Uppal,Female,22,16,21,1,62,38,138,27.6,79.47,None
STU0566,Teerth Memon,Male,20,24,7,40,30,16,117,23.4,66.57,Drama
STU0567,Baljiwan Kant,Male,19,7,85,40,75,94,301,60.2,65.78,Drama
STU0568,Netra Lala,Female,17,44,54,82,84,2,266,53.2,69.66,Science Club
STU0569,Agastya Zachariah,Male,19,17,77,13,24,27,158,31.6,69.43,Science Club
STU0570,Ekaja Khosla,Female,21,56,82,49,73,82,342,68.4,77.06,Science Club
STU0571,Vinaya Tella,Female,20,32,85,84,53,62,316,63.2,67.45,Sports
STU0572,Udant Mittal,Male,22,89,10,33,65,17,214,42.8,86.37,Music
STU0573,Upkaar Chada,Male,19,41,94,8,22,62,227,45.4,88.49,Dance
STU0574,Timothy Manne,Male,18,35,28,13,65,52,193,38.6,87.35,Music
STU0575,Nirja Tailor,Female,20,25,86,10,15,59,195,39,60.51,None
STU0576,Oviya Varghese,Female,17,27,38,98,85,97,345,69,94.94,None
STU0577,Ekapad Ben,Male,21,4,86,72,47,10,219,43.8,99.98,Drama
STU0578,Aadi Kanda,Male,20,23,93,17,36,91,260,52,93.42,None
STU0579,Pallavi Misra,Female,19,55,89,17,38,83,282,56.4,61.94,Dance
STU0580,Hemal Kota,Female,19,33,73,1,50,47,204,40.8,61.86,Sports
STU0581,Luke Kulkarni,Male,18,37,87,94,85,14,317,63.4,61.24,Music
STU0582,Yug Bhagat,Male,18,11,11,0,57,100,179,35.8,97.79,None
STU0583,Upma Rajagopalan,Female,21,83,48,98,32,86,347,69.4,67.14,Science Club
STU0584,Nathaniel Ghosh,Male,19,30,68,76,84,15,273,54.6,65.21,Science Club
STU0585,Madhavi Dalal,Female,22,11,45,93,41,81,271,54.2,62.33,Drama
STU0586,Warinder Ratti,Male,19,37,25,17,27,19,125,25,81.22,Music
STU0587,Max Vig,Male,21,59,41,57,92,28,277,55.4,93.92,Sports
STU0588,George Ganesan,Male,22,1,56,60,66,86,269,53.8,68.79,Drama
STU0589,Ekalinga Natt,Male,22,81,58,52,42,75,308,61.6,80.75,Music
STU0590,Jack Munshi,Male,20,7,92,9,68,5,181,36.2,98.72,Music
STU0591,Kiaan Dube,Male,21,14,28,38,27,67,174,34.8,84.68,None
STU0592,Sanya Wable,Female,17,80,28,69,20,63,260,52,86.48,Music
STU0593,Jeevika Chaudhuri,Female,19,89,26,22,81,20,238,47.6,76.99,None
STU0594,Wridesh Karnik,Male,17,6,12,76,63,78,235,47,98.96,None
STU0595,Ishaan Gala,Male,19,96,55,65,34,28,278,55.6,88.58,None
STU0596,Inaya Prabhakar,Female,18,18,68,38,15,11,150,30,95.45,None
STU0597,Gauri Sampath,Female,17,83,87,51,58,14,293,58.6,94.03,Dance
STU0598,Pranav Singhal,Male,22,40,69,81,16,98,304,60.8,70.39,Science Club
STU0599,Yachana Dugal,Female,20,8,21,100,82,97,308,61.6,68.7,Sports
STU0600,Hredhaan Mani,Male,19,51,36,48,28,81,244,48.8,98.58,None
STU0601,Michael Dara,Male,17,38,73,4,34,16,165,33,76.41,Music
STU0602,Aarush Loke,Male,18,5,77,50,82,73,287,57.4,86.45,None
STU0603,Nicholas Deep,Male,22,84,88,47,96,24,339,67.8,85.81,Dance
STU0604,Prisha Nagarajan,Female,17,50,76,69,39,16,250,50,90.33,Science Club
STU0605,Omisha Dhingra,Female,20,37,88,57,100,5,287,57.4,64.5,None
STU0606,Chandani Bhardwaj,Female,18,66,19,29,91,44,249,49.8,63.23,Science Club
STU0607,Girik Biswas,Male,18,74,78,74,73,4,303,60.6,80.08,Science Club
STU0608,Fariq Maharaj,Male,19,29,18,12,56,98,213,42.6,96.1,Music
STU0609,Bakhshi Mohan,Male,22,96,40,58,7,78,279,55.8,73.35,Science Club
STU0610,Radhika Puri,Female,22,85,23,54,65,6,233,46.6,68.76,Science Club
STU0611,Jacob Upadhyay,Male,20,99,12,56,8,93,268,53.6,80.8,Drama
STU0612,Vidhi Soni,Female,18,94,94,49,17,50,304,60.8,75.17,Drama
STU0613,Onkar Sathe,Male,20,62,87,15,63,68,295,59,79.4,None
STU0614,Ayush Solanki,Male,22,49,43,37,99,9,237,47.4,90.51,Drama
STU0615,Nandini Kothari,Female,21,74,39,11,5,17,146,29.2,61.15,None
STU0616,Zaitra Panchal,Female,21,56,51,73,92,57,329,65.8,98.94,None
STU0617,Bahadurjit Deshpande,Male,22,51,17,23,47,3,141,28.2,62.93,Dance
STU0618,Ryan Narula,Male,21,24,97,54,9,14,198,39.6,65.13,Sports
STU0619,Aishani Soni,Female,17,32,35,79,85,91,322,64.4,84.28,Music
STU0620,Ranveer Naik,Male,20,44,28,95,31,55,253,50.6,91.41,Dance
STU0621,Hemani Nanda,Female,18,3,99,59,29,15,205,41,80.15,Dance
STU0622,Shaurya Minhas,Male,21,31,75,17,53,41,217,43.4,74.74,Dance
STU0623,Ishani Patla,Female,21,70,68,10,99,79,326,65.2,65.59,Sports
STU0624,Radha Natarajan,Female,22,14,19,12,41,41,127,25.4,95.62,Science Club
STU0625,Wakeeta Sem,Female,17,25,16,88,53,41,223,44.6,64.23,Drama
STU0626,Samaksh Mishra,Male,22,58,21,11,83,16,189,37.8,68.77,Drama
STU0627,Divya Dhawan,Female,18,5,48,67,77,41,238,47.6,74.71,Science Club
STU0628,Ojasvi Rajan,Female,20,48,95,46,23,93,305,61,99.02,Music
STU0629,Aachal Dixit,Female,18,33,99,54,43,49,278,55.6,99.43,Drama
STU0630,Urishilla Sandhu,Female,18,69,45,53,69,62,298,59.6,98.09,None
STU0631,Bhavani Gala,Female,19,11,27,47,95,63,243,48.6,79.4,Drama
STU0632,Harrison Dutta,Male,17,63,6,2,61,20,152,30.4,88.56,Science Club
STU0633,Hemal Basu,Female,22,1,93,63,47,49,253,50.6,61.39,Music
STU0634,Ayushman Suresh,Male,21,16,33,71,43,84,247,49.4,87.2,Music
STU0635,Shaurya Jha,Male,17,79,88,79,81,76,403,80.6,98.15,Drama
STU0636,Oeshi Ghose,Female,20,17,19,46,16,88,186,37.2,74.31,Drama
STU0637,Zansi Kota,Female,21,29,78,99,19,36,261,52.2,94.89,None
STU0638,Samaksh Sura,Male,19,87,51,28,64,20,250,50,62.32,Sports
STU0639,Bhanumati Malhotra,Female,21,51,33,14,93,81,272,54.4,74.83,Sports
STU0640,Indira Sama,Female,18,16,61,60,20,40,197,39.4,71.16,Drama
STU0641,Girindra Bansal,Male,17,74,72,25,67,48,286,57.2,62.64,Drama
STU0642,Dakshesh Dhar,Male,18,65,43,62,100,57,327,65.4,80.39,None
STU0643,Dalaja Gole,Female,21,47,37,10,14,92,200,40,90.83,Science Club
STU0644,Vyanjana Naidu,Female,22,89,98,94,9,64,354,70.8,84.06,Dance
STU0645,Geetika Gara,Female,20,39,100,79,74,100,392,78.4,78.35,Music
STU0646,Victor Ganesan,Male,20,93,28,7,23,35,186,37.2,87.29,Science Club
STU0647,Oliver Goda,Male,22,91,42,24,70,59,286,57.2,76.02,Dance
STU0648,Gautami Choudhry,Female,17,76,87,92,91,1,347,69.4,61.32,Sports
STU0649,Jasmit Bir,Female,20,73,27,83,49,15,247,49.4,98.94,Sports
STU0650,Upasna Ranganathan,Female,21,29,0,16,45,89,179,35.8,77.81,Sports
STU0651,Yochana Goel,Female,22,84,64,79,31,95,353,70.6,94.17,Drama
STU0652,Adya Shenoy,Female,22,62,17,26,68,58,231,46.2,76.71,Drama
STU0653,Imaran Prasad,Male,20,86,35,91,88,65,365,73,73.12,Science Club
