Date,Transaction ID,Customer Name,Product,Category,Quantity,Unit Price,Total Amount,Payment Method
26/01/25,2270272079,Marie Ray,Once,Beverages,2,276.11,552.22,Net Banking
08/04/25,9892735056,Jordan Cervantes,Traditional,Snacks,1,157.44,157.44,Net Banking
04/03/25,7786427176,Kelly Doyle,Chance,Bakery,8,144.37,1154.96,Credit Card
17/03/25,4144404582,Stephen Williams,One,Bakery,9,107.05,963.45,Credit Card
04/04/25,2662920685,Ashley Rodriguez,List,Snacks,4,127.42,509.68,Cash
08/03/25,2312185373,John Thompson,Half,Beverages,8,484.25,3874,Credit Card
12/02/25,6141895889,Thomas Burgess,Traditional,Snacks,6,94.75,568.5,Credit Card
16/02/25,9901428296,Raymond Gillespie,Consider,Bakery,1,405.71,405.71,UPI
21/02/25,8993579641,Christopher Carr,Vote,Personal Care,5,303.45,1517.25,Credit Card
07/03/25,9645523528,Nicole Delacruz,Site,Snacks,6,235.61,1413.66,Credit Card
24/02/25,9739992274,Cassandra Bird,Listen,Personal Care,1,261.94,261.94,UPI
12/01/25,5872406539,Kristy Page,Government,Personal Care,5,261.49,1307.45,Debit Card
08/04/25,6675608720,Stephanie Ritter,Else,Frozen Foods,3,387.2,1161.6,Credit Card
20/03/25,5114229690,Tina Johnson,Health,Dairy,5,200.13,1000.65,Cash
24/02/25,8611083575,Kimberly Simmons,Near,Snacks,8,154.52,1236.16,Net Banking
03/02/25,6560593923,Phillip Price,Customer,Snacks,5,238.28,1191.4,Credit Card
24/02/25,1465175863,James Mcneil,Company,Dairy,9,67.15,604.35,Net Banking
07/04/25,8025998044,Derek Palmer,Pretty,Beverages,9,358.66,3227.94,Net Banking
16/02/25,2393875144,Derek Snyder,Program,Snacks,1,343.51,343.51,Cash
20/03/25,7793425848,Samuel Patton,Ever,Personal Care,1,351.99,351.99,Debit Card
08/04/25,7400857906,Tina Harris,Focus,Fruits & Vegetables,10,196.73,1967.3,Net Banking
19/02/25,2515760848,Lisa Sellers,Relationship,Fruits & Vegetables,5,459.16,2295.8,UPI
22/02/25,9155409813,Jamie Saunders,Husband,Dairy,6,96.16,576.96,Net Banking
08/02/25,8102472461,Erika Moore,Place,Beverages,4,57.11,228.44,Net Banking
26/01/25,4692178279,Michael Cardenas,View,Fruits & Vegetables,4,165.86,663.44,Credit Card
25/01/25,8415749271,Catherine Anderson,Treat,Dairy,10,494.85,4948.5,Debit Card
23/03/25,8253698794,Sophia Green,Table,Personal Care,6,186.83,1120.98,Net Banking
22/03/25,3378729945,David Curtis,Third,Personal Care,10,284.86,2848.6,Net Banking
11/03/25,5664998986,Nicholas Estrada,Test,Snacks,1,440.52,440.52,Net Banking
17/03/25,4566172833,Molly Walker,Evening,Snacks,4,406.05,1624.2,UPI
06/02/25,9236783136,Dan Golden,Blood,Fruits & Vegetables,9,322.96,2906.64,Cash
27/01/25,2966943185,Jacqueline Yang,Environment,Bakery,6,254.82,1528.92,Credit Card
26/03/25,3462959778,Daniel Becker,Over,Snacks,6,447.46,2684.76,Cash
09/02/25,8455266995,Thomas Davis,Various,Bakery,4,182.4,729.6,Net Banking
31/01/25,9616520672,Elizabeth Gomez,Feel,Frozen Foods,6,307.73,1846.38,Net Banking
10/02/25,4648802611,Susan Keller,Effort,Personal Care,8,251.81,2014.48,Debit Card
28/02/25,9339315727,Anthony Moore,Seat,Bakery,10,52.58,525.8,UPI
20/01/25,7825066476,Kathleen Valencia,Growth,Snacks,6,44.34,266.04,Credit Card
28/03/25,7790603909,Mrs. Ashley Moreno MD,State,Personal Care,10,23.52,235.2,Credit Card
13/01/25,7042202981,Gabriela Reed,Phone,Beverages,9,174.26,1568.34,Net Banking
22/02/25,3558620423,Samuel Hudson,Several,Frozen Foods,8,456.55,3652.4,Cash
01/04/25,5639230582,Alexander Stewart,Only,Household,7,90.2,631.4,Net Banking
09/02/25,9649050053,Megan Bush,Everybody,Beverages,8,190.42,1523.36,Debit Card
09/02/25,1508307880,Jennifer Jones,Clear,Beverages,1,459.25,459.25,Net Banking
20/03/25,9740230982,Jonathan Clark,Foreign,Dairy,9,232.22,2089.98,UPI
26/02/25,6187813866,Marissa Atkins,Difference,Personal Care,3,56.56,169.68,Credit Card
04/04/25,3464524639,Russell Pugh,Though,Household,1,168.19,168.19,Net Banking
21/03/25,5862843808,Derrick Vazquez,Result,Beverages,8,121.88,975.04,Cash
10/03/25,2841522847,Todd Lopez,Human,Dairy,3,271.1,813.3,Debit Card
15/03/25,9410439805,Nicole Hayes,Research,Bakery,4,144.19,576.76,Net Banking
03/04/25,1206519244,Erin Bennett,Career,Bakery,10,313.67,3136.7,Credit Card
06/03/25,3957262507,Allen Brown,Apply,Household,10,308.75,3087.5,Credit Card
01/02/25,8895932244,Erik Mccoy,Huge,Frozen Foods,4,294.28,1177.12,Net Banking
13/01/25,2555609378,Benjamin Pena,Already,Household,6,51.53,309.18,UPI
16/02/25,8736251581,Phillip David,Small,Beverages,5,330.41,1652.05,Credit Card
08/02/25,4238335091,Kevin Webb,Interest,Dairy,8,454.98,3639.84,Cash
09/03/25,9798282573,Melissa Davis,Day,Fruits & Vegetables,5,54.27,271.35,Credit Card
27/03/25,7018294150,Debbie Gomez,Move,Beverages,4,363.68,1454.72,Cash
05/03/25,1651412679,Joshua Robertson,Responsibility,Beverages,1,277.78,277.78,Credit Card
27/01/25,6602525228,Gregg Sanchez,Remain,Beverages,2,285.01,570.02,Credit Card
31/01/25,3196041876,Nicole Ho,Election,Personal Care,7,231.41,1619.87,Net Banking
09/01/25,1449798866,Brittney Stephens,Check,Bakery,9,13.37,120.33,Cash
30/03/25,5560727414,Justin Kaufman,Whole,Snacks,10,220.52,2205.2,Net Banking
01/02/25,6575428610,Crystal Woods,Beyond,Dairy,6,174.19,1045.14,UPI
09/03/25,1409125393,Deborah Mejia,Mention,Beverages,8,401.56,3212.48,Net Banking
28/01/25,7537464040,Seth Mcdonald,Pass,Snacks,9,315.69,2841.21,Net Banking
05/02/25,8034522301,Lori Valenzuela,Turn,Household,4,145.74,582.96,UPI
11/03/25,6390237042,Cristian Simmons,Foot,Frozen Foods,6,218.01,1308.06,Net Banking
03/03/25,4315178427,Michelle Spencer,Throughout,Fruits & Vegetables,9,134.78,1213.02,UPI
05/03/25,2781935669,Thomas Tucker,Any,Household,7,338.19,2367.33,Net Banking
13/01/25,3892403415,Jesse Kelley,Over,Beverages,3,177.57,532.71,Net Banking
14/03/25,1147818162,James Hernandez,Significant,Dairy,7,129.55,906.85,Credit Card
19/01/25,8710593186,Dylan Harrell,Take,Frozen Foods,1,103.68,103.68,Net Banking
22/02/25,7060744918,Melissa Werner,Him,Bakery,5,237.65,1188.25,UPI
09/02/25,2873629322,Jillian Henderson MD,Type,Household,4,277.34,1109.36,Cash
20/01/25,3979524119,Kimberly Elliott,Generation,Household,4,266.76,1067.04,Net Banking
09/02/25,4635928360,Erica Davis,Glass,Frozen Foods,9,249.32,2243.88,Credit Card
30/01/25,4635725353,Mark Lewis,Might,Fruits & Vegetables,9,313.76,2823.84,Net Banking
29/03/25,8949579848,William Simpson,Cut,Beverages,6,329.97,1979.82,Credit Card
07/03/25,3820291604,Charles Oliver,Or,Snacks,4,173.23,692.92,Credit Card
07/03/25,3921440219,Brandi Holt,If,Snacks,8,331.9,2655.2,UPI
27/01/25,7821770432,Krista Santos,Fight,Snacks,9,52.08,468.72,Net Banking
02/04/25,4181171169,Mrs. Lisa Johnson DVM,Television,Household,10,300.76,3007.6,Credit Card
06/02/25,2419220560,Katherine Sanders,Mind,Beverages,4,307.96,1231.84,UPI
25/02/25,3555525465,Victoria Morrow,Family,Frozen Foods,2,267.64,535.28,Net Banking
11/02/25,1385261472,Randy Smith,Lay,Household,10,330.04,3300.4,Net Banking
15/01/25,8581520715,Michael Dodson,Local,Bakery,1,382.39,382.39,UPI
02/03/25,6772729185,Robert Henderson,Party,Frozen Foods,6,165.33,991.98,UPI
29/03/25,1016653218,Kayla Scott,Job,Frozen Foods,7,440.33,3082.31,UPI
20/02/25,8354897668,Adam Johnson,Federal,Household,7,473.02,3311.14,Net Banking
06/04/25,2921945872,Kelly Perez,Free,Bakery,3,407.92,1223.76,Debit Card
05/02/25,1054887445,Joel Chavez,Begin,Bakery,4,426.11,1704.44,Net Banking
01/04/25,4834316906,Bruce Torres,Who,Beverages,7,21.32,149.24,Cash
13/01/25,8835405038,Donna Olson,Eye,Bakery,3,88.33,264.99,UPI
02/03/25,7436556304,Ryan Scott,Point,Beverages,6,271.6,1629.6,Cash
16/02/25,4389307281,Elizabeth Williams,Music,Dairy,8,149.75,1198,Net Banking
24/03/25,7709943969,Russell James,Suffer,Frozen Foods,2,103.76,207.52,UPI
07/03/25,5617094982,Paula Sanchez,Religious,Snacks,10,182.33,1823.3,Debit Card
14/01/25,8410681264,David White,Notice,Personal Care,3,232.38,697.14,Cash
24/03/25,1038516524,Micheal Valenzuela,Participant,Snacks,6,416.44,2498.64,Debit Card
04/04/25,2326753604,Samuel Galvan,Production,Household,6,45.28,271.68,Debit Card
26/01/25,8444011355,Adam Allen,One,Fruits & Vegetables,2,168.42,336.84,Debit Card
25/03/25,1924825239,Susan Moore,Task,Bakery,8,383.06,3064.48,Cash
23/01/25,2984771850,Alan Graham,Catch,Beverages,9,442.37,3981.33,Net Banking
09/01/25,7665804961,Ralph Winters,Doctor,Bakery,8,487.68,3901.44,UPI
16/01/25,5710947942,Craig Schneider,Require,Dairy,4,146.07,584.28,Net Banking
10/03/25,6850765644,Caroline Strickland,Later,Beverages,10,50.47,504.7,Debit Card
06/02/25,9224425832,Perry Diaz,Evening,Bakery,7,191.12,1337.84,Debit Card
18/01/25,7292400708,Aaron Howard,Arm,Snacks,1,69.76,69.76,Net Banking
10/02/25,1821585531,Mrs. Alexis Burgess MD,Movie,Beverages,4,301.13,1204.52,Debit Card
25/02/25,9143303528,Glenn Miller,Section,Beverages,6,379.49,2276.94,Debit Card
30/03/25,3221815085,Jordan Middleton,Morning,Bakery,6,50.62,303.72,Net Banking
19/02/25,9585272208,Matthew Douglas,Accept,Household,6,411.01,2466.06,UPI
19/03/25,9778468884,Sarah Graham,Among,Beverages,8,36.37,290.96,Credit Card
29/01/25,3540230475,Drew Guerra,Out,Fruits & Vegetables,8,79.17,633.36,Debit Card
07/02/25,7993365257,Deborah Banks,Safe,Dairy,4,328.95,1315.8,Net Banking
28/01/25,3896473802,Crystal Wilkinson,Wish,Personal Care,9,48.68,438.12,Cash
17/01/25,8342811974,Amanda Gray,Do,Snacks,10,57.87,578.7,UPI
26/01/25,2279291912,Jordan Snyder,Fill,Frozen Foods,4,389.29,1557.16,Debit Card
19/02/25,2658529844,Sharon Murphy,Dinner,Bakery,7,356.89,2498.23,UPI
23/02/25,6032665898,Jackie Lopez,Any,Beverages,6,163.94,983.64,Cash
18/02/25,9611541403,Katherine Ferguson,Paper,Frozen Foods,2,42.02,84.04,Cash
24/01/25,6775525456,Joann Jones MD,Life,Fruits & Vegetables,4,205.87,823.48,Cash
31/01/25,9154155224,Thomas Moore,No,Frozen Foods,5,409.64,2048.2,Net Banking
15/02/25,9571927773,Amy Richardson,Already,Dairy,2,378.75,757.5,Debit Card
28/01/25,9413913857,Katrina Taylor,Stage,Fruits & Vegetables,1,465.19,465.19,Debit Card
06/03/25,6691797491,Joel Mack,Address,Snacks,9,80.1,720.9,Net Banking
24/01/25,8813112414,Justin Becker,Learn,Snacks,3,272.97,818.91,Debit Card
13/02/25,7182762834,Dawn Huber,Impact,Fruits & Vegetables,3,327.16,981.48,UPI
06/02/25,7644813283,Amanda Holmes,Peace,Bakery,3,263.24,789.72,Debit Card
10/02/25,1805374692,Becky Walker,Democratic,Frozen Foods,3,154.04,462.12,Net Banking
13/01/25,9758981251,Kelly Mckenzie,Make,Household,9,419.42,3774.78,Credit Card
14/03/25,4535328143,Richard Villanueva,Congress,Personal Care,10,318.56,3185.6,Cash
13/01/25,4221659123,Dr. Tina Anderson MD,Understand,Frozen Foods,7,168.69,1180.83,Debit Card
27/03/25,9371617262,Erica Gutierrez,Range,Snacks,10,282.13,2821.3,Debit Card
10/02/25,1149415306,Mercedes James,Rather,Frozen Foods,1,311.8,311.8,Debit Card
22/03/25,7302272922,Terri Woodward DDS,Indicate,Beverages,8,385.24,3081.92,UPI
04/03/25,1092963356,Margaret Boyer,Future,Frozen Foods,2,75.63,151.26,Net Banking
07/04/25,5448741377,Benjamin Potter,All,Dairy,9,136.16,1225.44,Net Banking
18/01/25,2303550858,Timothy Henderson,Wrong,Personal Care,2,412.8,825.6,UPI
22/03/25,9459890301,Tina Young DDS,Speech,Bakery,8,343.98,2751.84,Credit Card
31/03/25,1258657833,Bobby Nichols,Class,Snacks,6,373.33,2239.98,UPI
20/02/25,7126866502,Danny Gonzalez,Front,Bakery,9,127.53,1147.77,UPI
25/01/25,6007158007,Shelly Blevins,Be,Dairy,9,446.76,4020.84,UPI
01/02/25,4915069719,Leslie Hogan,Partner,Snacks,6,237.72,1426.32,Cash
07/04/25,3222471225,Samantha Cook,Memory,Snacks,8,171,1368,Debit Card
26/01/25,4507644683,Anthony Palmer,Oil,Personal Care,3,376.48,1129.44,UPI
23/03/25,7882228432,Sarah Tucker,Agreement,Personal Care,5,187.41,937.05,Debit Card
22/01/25,1245348477,Julia Tanner,Trouble,Frozen Foods,8,81.45,651.6,UPI
02/02/25,8365538039,Sean Johnson,Beautiful,Dairy,10,184.32,1843.2,UPI
14/02/25,3094594266,Anna Fox,If,Beverages,9,368.5,3316.5,Cash
09/03/25,7901226304,Michael Brown,These,Frozen Foods,7,22.54,157.78,Net Banking
10/02/25,7170357131,Abigail Moore,Commercial,Fruits & Vegetables,10,17.72,177.2,UPI
29/03/25,3821963926,Lori Williams,Front,Dairy,6,471.52,2829.12,Credit Card
29/03/25,4069723349,Mr. Gary Solis,Alone,Beverages,1,405.13,405.13,Cash
18/03/25,7173561896,Ashley Cardenas,Account,Bakery,3,389.76,1169.28,Cash
07/02/25,1687737940,Laura Schwartz,Identify,Household,6,16.68,100.08,UPI
03/04/25,4340355199,James Watkins,Development,Personal Care,3,96.21,288.63,Net Banking
09/04/25,7086184889,Cindy Young PhD,Work,Bakery,7,288.89,2022.23,Net Banking
24/03/25,1323998115,Nicole Wilson,Rather,Dairy,5,25.1,125.5,Credit Card
27/02/25,1456438177,David Donaldson,Cut,Beverages,2,63.28,126.56,Cash
21/01/25,8060304351,Sean Jenkins,Present,Fruits & Vegetables,5,197.25,986.25,Cash
31/03/25,2084578758,Paul Wilson,Enjoy,Dairy,1,317.36,317.36,Debit Card
27/01/25,2547556075,Richard Daniel,This,Dairy,5,244.03,1220.15,Net Banking
27/03/25,5269577507,Joseph Alexander,From,Snacks,9,409.32,3683.88,Net Banking
22/01/25,5618039114,Garrett Davis,Race,Household,10,76.65,766.5,Credit Card
06/02/25,6070017599,Michele Kline,Piece,Bakery,8,473.33,3786.64,Debit Card
15/01/25,1666809683,Taylor Woods,Politics,Snacks,7,385.96,2701.72,Credit Card
18/02/25,6522484888,Samuel Herrera,Despite,Fruits & Vegetables,3,473.47,1420.41,Debit Card
26/03/25,8718468038,Kimberly Smith,Simple,Snacks,7,209.36,1465.52,Net Banking
31/01/25,1550049445,Erica Brown,Thought,Frozen Foods,2,54.39,108.78,Debit Card
14/03/25,8449725016,Micheal Burke,Medical,Snacks,4,398.01,1592.04,Cash
08/03/25,2513515978,Ashley Mccullough,Price,Snacks,9,483.33,4349.97,Net Banking
09/02/25,4532949829,Roberta Le,Play,Beverages,10,113.5,1135,UPI
07/04/25,3493329484,Christopher Smith,Personal,Beverages,10,369.78,3697.8,Debit Card
22/01/25,1911256318,Kristina Greene,Drive,Snacks,5,179.22,896.1,Credit Card
12/01/25,8514983086,Mary Jackson,Alone,Household,9,481.73,4335.57,Net Banking
20/01/25,5948245688,James Howell,Garden,Snacks,8,62.7,501.6,Debit Card
30/03/25,1737606650,William Green,Reflect,Beverages,1,303.57,303.57,Cash
11/01/25,2538686230,Stephanie Kelley,And,Fruits & Vegetables,9,359.83,3238.47,Net Banking
16/02/25,7067043839,Michael Pittman,Development,Household,6,198.07,1188.42,UPI
03/04/25,2346099469,William Serrano,Agreement,Beverages,2,434.55,869.1,Cash
09/01/25,3963199812,Michael Lewis,None,Snacks,6,364.13,2184.78,Credit Card
08/02/25,1403599330,Peggy Ross,Bag,Snacks,3,345.84,1037.52,Cash
11/02/25,9830041154,Michael Nelson,Event,Bakery,8,324.32,2594.56,Net Banking
31/01/25,2951737640,Robin Gonzalez,Under,Household,10,230.58,2305.8,UPI
10/01/25,3058319648,Gabriel Gaines,Purpose,Household,3,299.9,899.7,Credit Card
08/02/25,1976491841,Virginia Gibson,Data,Fruits & Vegetables,8,356.99,2855.92,UPI
13/02/25,7280563918,Tamara Morse,Indicate,Dairy,2,21.57,43.14,Cash
16/02/25,6074830897,Michael Mendez,Change,Snacks,3,307.3,921.9,Credit Card
02/02/25,4897274116,Russell Gibson,Mission,Snacks,5,23.48,117.4,Credit Card
23/03/25,1406485764,Wendy Martinez,Form,Household,5,104.2,521,UPI
09/03/25,4899923277,Adrian Williams,Feeling,Personal Care,4,348.65,1394.6,Credit Card
21/03/25,9926113237,Jonathan Hamilton,Contain,Fruits & Vegetables,2,338.86,677.72,Credit Card
05/04/25,2430391540,Ashley Hancock,Seven,Bakery,1,61.32,61.32,Credit Card
26/02/25,7995903222,Adam Diaz,Coach,Personal Care,6,223.19,1339.14,Net Banking
05/03/25,5757652434,Jerry Mcdaniel,Series,Dairy,5,257.55,1287.75,Debit Card
19/01/25,6606140218,Ann Russell,Act,Dairy,9,84.34,759.06,Credit Card
11/03/25,7334107806,Elizabeth Oneal,Turn,Beverages,4,100.02,400.08,Net Banking
20/03/25,9892276238,Taylor Jenkins,Few,Snacks,3,286.2,858.6,Cash
08/04/25,5526159923,Maxwell Jarvis,Kid,Snacks,10,107.25,1072.5,UPI
12/02/25,3624410755,Clinton Taylor,Source,Fruits & Vegetables,7,222.89,1560.23,Net Banking
20/02/25,9582796012,Jesse Oconnor,Anyone,Dairy,2,50.15,100.3,Debit Card
15/03/25,6807565141,Tracy Franklin,Fire,Fruits & Vegetables,10,85.03,850.3,Net Banking
25/01/25,8055227586,Jason Wyatt,Today,Fruits & Vegetables,6,236.19,1417.14,UPI
22/02/25,8753661810,Gerald Evans,Well,Frozen Foods,3,211.62,634.86,Credit Card
25/01/25,6052763692,Daniel Hamilton,Important,Household,8,78.47,627.76,Net Banking
02/03/25,5664435593,Jennifer Joseph,Development,Beverages,7,439.01,3073.07,Cash
08/04/25,9344603029,Brandon Lopez,Medical,Bakery,3,372.06,1116.18,Cash
18/01/25,7243292636,Jason Thompson,Participant,Beverages,1,24.2,24.2,Credit Card
23/01/25,6477435008,Maria Davies,Threat,Frozen Foods,1,491.75,491.75,UPI
20/03/25,6241359885,Miguel Pearson,Way,Fruits & Vegetables,2,385.2,770.4,Cash
14/01/25,4333739419,Jeremiah Padilla,Ability,Frozen Foods,2,424.56,849.12,Credit Card
25/02/25,5947323746,Stephen Rogers,Past,Frozen Foods,3,174.41,523.23,UPI
04/03/25,8941969605,William Moss,Red,Dairy,4,313.63,1254.52,Cash
25/02/25,3519665411,Veronica Stevenson,Medical,Personal Care,1,357.75,357.75,Net Banking
08/01/25,5985866826,Robert Flowers,Include,Fruits & Vegetables,10,93.87,938.7,Net Banking
15/02/25,1609266441,Richard Bailey,Camera,Snacks,9,465.32,4187.88,Cash
23/03/25,6111147696,Christopher Rice,Even,Fruits & Vegetables,3,213.48,640.44,Debit Card
16/03/25,9005012514,Tammy Murillo,Capital,Household,3,412.01,1236.03,Credit Card
31/01/25,9724897439,Charles Garcia,Old,Beverages,1,166.93,166.93,Credit Card
15/03/25,2924591257,Anthony Warren,Live,Fruits & Vegetables,4,342.66,1370.64,UPI
25/03/25,7988030582,Rachel Burgess,Drop,Dairy,8,473.06,3784.48,Net Banking
23/01/25,9614240697,Joshua Harris,Short,Beverages,7,200.33,1402.31,Debit Card
10/02/25,7243334844,Garrett Shelton,Few,Frozen Foods,6,429.42,2576.52,Net Banking
09/03/25,4508079238,Amy Scott,Along,Beverages,2,29.54,59.08,UPI
19/02/25,4078993033,Travis Hester,Already,Snacks,7,424.29,2970.03,Net Banking
18/03/25,6726069706,Justin Baker,Dream,Bakery,2,162.68,325.36,Cash
10/03/25,1189117778,David Schneider,Shake,Frozen Foods,8,268.14,2145.12,Cash
23/02/25,3834630095,Joseph Strickland,Worry,Fruits & Vegetables,1,172.41,172.41,Credit Card
12/01/25,5732767554,John Hanna,World,Personal Care,6,412.58,2475.48,Credit Card
07/02/25,4640897071,Megan Hebert,Others,Fruits & Vegetables,6,426.26,2557.56,Net Banking
18/02/25,6507892451,Jesse Curtis,Again,Household,1,169.26,169.26,UPI
22/01/25,5657417600,Melissa Cochran,Discover,Frozen Foods,10,471.12,4711.2,Cash
16/03/25,7449339916,Kathleen Marsh,Two,Frozen Foods,2,198.86,397.72,Net Banking
08/01/25,9266298605,Martha Pham,Include,Bakery,10,198.12,1981.2,Credit Card
21/03/25,7856721628,Luis Walker,Less,Fruits & Vegetables,2,431.71,863.42,Credit Card
11/03/25,1213557470,David Miller,Ahead,Household,2,329.91,659.82,Debit Card
07/03/25,9702601090,Shawn Jackson Jr.,Somebody,Bakery,4,433.26,1733.04,Cash
26/03/25,5566573952,Brett Chavez,Safe,Bakery,3,199.77,599.31,UPI
21/02/25,5680652496,Jill Allen,Training,Fruits & Vegetables,5,25.9,129.5,UPI
22/01/25,4592451632,Julia Brown,Manage,Fruits & Vegetables,1,308.62,308.62,UPI
18/01/25,1510396113,Holly Gray,Health,Beverages,8,432.85,3462.8,Credit Card
10/03/25,9410944894,Roberto Allen,Instead,Bakery,7,422.97,2960.79,Cash
28/01/25,9210439295,Maurice Turner,Who,Fruits & Vegetables,7,27.75,194.25,Credit Card
21/03/25,6691036583,Daniel Hayden,Rule,Snacks,1,310.34,310.34,Cash
09/03/25,8290254683,Jennifer Carpenter,Beat,Fruits & Vegetables,6,180.11,1080.66,Cash
06/03/25,2343516984,Aaron Moore,I,Household,3,448.6,1345.8,Credit Card
04/04/25,4222092086,Allen Lee,Because,Beverages,9,247.08,2223.72,Debit Card
03/04/25,7344340421,Abigail Tran,Notice,Snacks,7,421.17,2948.19,UPI
14/03/25,5966780641,Cameron Kline,Hope,Snacks,8,204.1,1632.8,Debit Card
20/01/25,1354914562,Laura Marks,Teach,Fruits & Vegetables,3,85.68,257.04,Net Banking
06/02/25,9945841410,Philip Wiggins,Glass,Bakery,4,157.99,631.96,Debit Card
01/03/25,3210764412,Deborah Ramirez,Some,Personal Care,10,462.9,4629,Net Banking
07/04/25,3735770566,John Rhodes,May,Beverages,7,448.15,3137.05,UPI
17/02/25,5956780442,William Brown,Later,Dairy,8,275.49,2203.92,UPI
25/02/25,2150553808,Denise Hurley,Dog,Fruits & Vegetables,10,183.22,1832.2,Debit Card
27/03/25,5826569138,Amanda Guerra,Pay,Household,8,155.58,1244.64,UPI
21/03/25,5799364124,Melanie Williams,Serve,Personal Care,8,35.39,283.12,Credit Card
08/02/25,2993445083,Tara Livingston,Us,Fruits & Vegetables,10,331.23,3312.3,Credit Card
27/01/25,7290761545,Jimmy Wagner,Reason,Bakery,10,199.64,1996.4,Net Banking
23/02/25,5353151286,Jamie Williams,Unit,Personal Care,2,175.24,350.48,Cash
03/02/25,5902978430,Katherine Ortiz,His,Bakery,7,221.55,1550.85,UPI
05/03/25,9243623287,Zachary Young,Despite,Dairy,10,207.62,2076.2,Cash
15/01/25,2375071441,Laurie Taylor,Close,Snacks,8,279.59,2236.72,Debit Card
11/03/25,3382777037,Carl Taylor,Adult,Beverages,9,113.37,1020.33,Credit Card
04/04/25,4920895966,Natalie Pearson,Question,Dairy,3,366.44,1099.32,Cash
17/02/25,1557249546,Karen Simmons,Rock,Fruits & Vegetables,9,256.74,2310.66,Debit Card
11/02/25,9220955971,Amy Jacobson,Special,Snacks,5,31.33,156.65,Net Banking
14/01/25,9876920675,Chad Haley,Reach,Fruits & Vegetables,7,133.47,934.29,Debit Card
04/04/25,1013832246,Maurice Baker,Role,Dairy,9,107.5,967.5,Credit Card
22/03/25,5970596976,Allison Moses,Remain,Beverages,6,349.7,2098.2,Credit Card
15/03/25,8810590518,John Ramirez,Very,Snacks,9,117.27,1055.43,UPI
24/02/25,7274509363,Jenny Butler,Voice,Beverages,1,64.17,64.17,Credit Card
05/02/25,8477477667,Jackie Taylor,Language,Household,8,150.38,1203.04,Net Banking
